날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 12월 05일,0.002328,0.002291,0.002346,0.002216,3.84B,1.64%
2019년 12월 04일,0.002291,0.002293,0.002367,0.00223,4.28B,-0.10%
2019년 12월 03일,0.002293,0.00232,0.002332,0.002201,3.49B,-1.18%
2019년 12월 02일,0.00232,0.002365,0.002366,0.002274,2.90B,-1.89%
2019년 12월 01일,0.002365,0.002394,0.002824,0.002296,3.55B,-1.19%
2019년 11월 30일,0.002394,0.002887,0.002925,0.002361,4.00B,-17.08%
2019년 11월 29일,0.002887,0.002428,0.002914,0.002396,3.85B,18.90%
2019년 11월 28일,0.002428,0.00239,0.002436,0.002363,3.69B,1.61%
2019년 11월 27일,0.00239,0.002327,0.002433,0.001834,4.44B,2.69%
2019년 11월 26일,0.002327,0.002465,0.002556,0.002276,4.10B,-5.59%
2019년 11월 25일,0.002465,0.002786,0.002928,0.002227,5.33B,-11.51%
2019년 11월 24일,0.002785,0.002957,0.003032,0.002347,4.24B,-5.79%
2019년 11월 23일,0.002957,0.002421,0.003025,0.002329,4.27B,22.15%
2019년 11월 22일,0.002421,0.002504,0.003082,0.002357,5.13B,-3.34%
2019년 11월 21일,0.002504,0.002653,0.002664,0.002446,4.41B,-5.63%
2019년 11월 20일,0.002653,0.002608,0.003221,0.002599,3.75B,1.76%
2019년 11월 19일,0.002608,0.002636,0.002649,0.002574,3.70B,-1.08%
2019년 11월 18일,0.002636,0.002745,0.003182,0.0026,3.82B,-3.97%
2019년 11월 17일,0.002745,0.002683,0.002992,0.002666,3.08B,2.32%
2019년 11월 16일,0.002683,0.002711,0.002726,0.002662,3.20B,-1.04%
2019년 11월 15일,0.002711,0.002743,0.002753,0.002663,3.54B,-1.15%
2019년 11월 14일,0.002743,0.002778,0.002783,0.002715,3.00B,-1.28%
2019년 11월 13일,0.002778,0.002782,0.002787,0.002703,2.75B,-0.14%
2019년 11월 12일,0.002782,0.002777,0.002801,0.002738,2.92B,0.20%
2019년 11월 11일,0.002777,0.002826,0.002829,0.002737,3.03B,-1.76%
2019년 11월 10일,0.002826,0.002744,0.002839,0.002481,3.51B,3.01%
2019년 11월 09일,0.002744,0.002801,0.002847,0.002743,3.31B,-2.03%
2019년 11월 08일,0.002801,0.002762,0.002852,0.002736,3.18B,1.40%
2019년 11월 07일,0.002762,0.002736,0.002778,0.002646,3.33B,0.94%
2019년 11월 06일,0.002736,0.002628,0.00279,0.002627,2.88B,4.14%
2019년 11월 05일,0.002628,0.002651,0.00275,0.002613,3.79B,-0.89%
2019년 11월 04일,0.002651,0.002855,0.002894,0.002603,3.27B,-7.13%
2019년 11월 03일,0.002855,0.002698,0.002907,0.002676,2.64B,5.80%
2019년 11월 02일,0.002698,0.002648,0.002712,0.002631,2.82B,1.90%
2019년 11월 01일,0.002648,0.002633,0.002672,0.002586,2.75B,0.56%
2019년 10월 31일,0.002633,0.002627,0.00269,0.002604,2.64B,0.26%
2019년 10월 30일,0.002627,0.002666,0.002798,0.002603,3.00B,-1.50%
2019년 10월 29일,0.002666,0.002687,0.002837,0.002657,3.13B,-0.78%
2019년 10월 28일,0.002687,0.002675,0.002775,0.002658,3.47B,0.44%
2019년 10월 27일,0.002675,0.002672,0.002823,0.002662,4.08B,0.12%
2019년 10월 26일,0.002672,0.002696,0.00289,0.0026,6.19B,-0.87%
