날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 05월 26일,0.0417,0.0401,0.044,0.0394,237.44M,3.97%
2020년 05월 25일,0.0401,0.0362,0.0412,0.0359,212.40M,10.78%
2020년 05월 24일,0.0362,0.0394,0.0412,0.0362,175.47M,-8.13%
2020년 05월 23일,0.0394,0.0393,0.0414,0.0377,212.33M,0.26%
2020년 05월 22일,0.0393,0.0359,0.0402,0.0356,238.84M,9.47%
2020년 05월 21일,0.0359,0.0371,0.0397,0.0346,232.57M,-3.24%
2020년 05월 20일,0.0371,0.0372,0.0393,0.0361,192.10M,-0.27%
2020년 05월 19일,0.0372,0.0375,0.0375,0.0362,171.50M,-0.79%
2020년 05월 18일,0.0375,0.0358,0.0375,0.0356,166.35M,4.72%
2020년 05월 17일,0.0358,0.036,0.0368,0.0358,158.92M,-0.54%
2020년 05월 16일,0.036,0.0359,0.0367,0.0357,142.12M,0.29%
2020년 05월 15일,0.0359,0.0373,0.0389,0.0355,176.31M,-3.76%
2020년 05월 14일,0.0373,0.0358,0.0377,0.0353,177.76M,4.21%
2020년 05월 13일,0.0358,0.0356,0.0362,0.0346,145.77M,0.53%
2020년 05월 12일,0.0356,0.034,0.0372,0.0339,170.09M,4.40%
2020년 05월 11일,0.0341,0.0342,0.0352,0.0324,153.57M,-0.25%
2020년 05월 10일,0.0342,0.0374,0.0374,0.0315,59.41M,-8.61%
2020년 05월 09일,0.0374,0.0389,0.0398,0.0371,180.30M,-3.85%
2020년 05월 08일,0.0389,0.0359,0.0423,0.0359,179.54M,8.36%
2020년 05월 07일,0.0359,0.0344,0.0371,0.0341,161.03M,4.35%
2020년 05월 06일,0.0344,0.0348,0.0364,0.0343,123.02M,-1.41%
2020년 05월 05일,0.0349,0.0346,0.0361,0.0344,131.59M,0.88%
2020년 05월 04일,0.0346,0.0345,0.0357,0.0321,88.55M,0.31%
2020년 05월 03일,0.0345,0.0365,0.0373,0.0341,34.53M,-5.55%
2020년 05월 02일,0.0365,0.0336,0.0405,0.0334,113.59M,8.70%
2020년 05월 01일,0.0336,0.0315,0.0338,0.0315,136.02M,6.67%
2020년 04월 30일,0.0315,0.0336,0.0348,0.0307,167.46M,-6.28%
2020년 04월 29일,0.0336,0.0327,0.0343,0.0316,140.47M,2.73%
2020년 04월 28일,0.0327,0.0321,0.0346,0.0319,134.99M,1.89%
2020년 04월 27일,0.0321,0.0306,0.0322,0.0301,106.78M,4.97%
2020년 04월 26일,0.0306,0.0291,0.0307,0.0288,81.00M,5.12%
2020년 04월 25일,0.0291,0.0292,0.0301,0.0288,111.03M,-0.36%
2020년 04월 24일,0.0292,0.0286,0.0293,0.0281,78.78M,2.10%
2020년 04월 23일,0.0286,0.0281,0.0299,0.0276,89.86M,1.82%
2020년 04월 22일,0.0281,0.0268,0.0286,0.0268,80.81M,4.80%
2020년 04월 21일,0.0268,0.0271,0.0273,0.0266,108.60M,-1.10%
2020년 04월 20일,0.0271,0.0288,0.0292,0.0268,82.88M,-5.94%
2020년 04월 19일,0.0288,0.0298,0.0301,0.0285,114.38M,-3.36%
2020년 04월 18일,0.0298,0.0284,0.0305,0.0283,109.81M,4.93%
2020년 04월 17일,0.0284,0.0276,0.029,0.0274,104.26M,2.90%
2020년 04월 16일,0.0276,0.0261,0.0282,0.0258,57.78M,5.75%
2020년 04월 15일,0.0261,0.0271,0.0277,0.026,65.21M,-3.69%
2020년 04월 14일,0.0271,0.0263,0.0274,0.026,99.88M,3.04%
2020년 04월 13일,0.0263,0.0266,0.0267,0.0256,97.62M,-1.10%
2020년 04월 12일,0.0266,0.0265,0.0275,0.0261,92.53M,0.40%
2020년 04월 11일,0.0265,0.0265,0.0272,0.026,102.46M,0.00%
2020년 04월 10일,0.0265,0.0292,0.0292,0.0259,118.23M,-9.22%
2020년 04월 09일,0.0292,0.0283,0.0297,0.0279,115.02M,3.15%
2020년 04월 08일,0.0283,0.0275,0.0287,0.0272,121.71M,2.96%
2020년 04월 07일,0.0275,0.0279,0.0286,0.0268,117.71M,-1.48%
2020년 04월 06일,0.0279,0.026,0.028,0.0259,110.32M,7.28%
2020년 04월 05일,0.026,0.0263,0.0265,0.0259,55.11M,-1.18%
2020년 04월 04일,0.0263,0.0257,0.0268,0.0253,72.94M,2.43%
2020년 04월 03일,0.0257,0.0261,0.0263,0.025,66.18M,-1.51%
2020년 04월 02일,0.0261,0.0262,0.0273,0.0251,78.33M,-0.42%
2020년 04월 01일,0.0262,0.0261,0.0264,0.0247,81.69M,0.39%
2020년 03월 31일,0.0261,0.0248,0.0262,0.0248,72.72M,5.24%
2020년 03월 30일,0.0248,0.0222,0.0259,0.0222,73.80M,11.45%
2020년 03월 29일,0.0222,0.0241,0.0242,0.0222,60.69M,-7.64%
2020년 03월 28일,0.0241,0.0241,0.0244,0.0229,93.83M,0.00%
2020년 03월 27일,0.0241,0.0257,0.0258,0.0238,112.34M,-6.23%
2020년 03월 26일,0.0257,0.0256,0.0259,0.0246,119.67M,0.34%
2020년 03월 25일,0.0256,0.0268,0.0268,0.0244,122.03M,-4.44%
