"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 03월 24일","1.76100","1.67636","1.78087","1.62566","17.30M","4.93%"
"2020년 03월 23일","1.67831","1.47037","1.68055","1.44457","17.09M","14.10%"
"2020년 03월 22일","1.47085","1.65332","1.71272","1.45304","16.13M","-11.04%"
"2020년 03월 21일","1.65332","1.68083","1.75083","1.58861","16.85M","-1.64%"
"2020년 03월 20일","1.68083","1.63442","1.87075","1.50243","28.19M","2.84%"
"2020년 03월 19일","1.63442","1.39894","1.73719","1.35655","25.99M","16.83%"
"2020년 03월 18일","1.39894","1.36534","1.41412","1.28686","17.54M","2.46%"
"2020년 03월 17일","1.36534","1.32165","1.47131","1.28917","22.36M","3.31%"
"2020년 03월 16일","1.32165","1.54322","1.54423","1.13720","36.20M","-14.18%"
"2020년 03월 15일","1.54001","1.58111","1.74764","1.42837","21.40M","-2.61%"
"2020년 03월 14일","1.58130","1.76649","1.82055","1.54257","18.32M","-10.48%"
"2020년 03월 13일","1.76636","1.35699","1.91836","0.97445","57.16M","30.19%"
"2020년 03월 12일","1.35675","2.50818","2.51505","1.30108","49.39M","-45.91%"
"2020년 03월 11일","2.50818","2.58386","2.67322","2.29468","14.52M","-2.93%"
"2020년 03월 10일","2.58386","2.54263","2.73580","2.47757","16.62M","1.62%"
"2020년 03월 09일","2.54263","2.57788","2.64948","2.26786","21.55M","-1.37%"
"2020년 03월 08일","2.57788","2.97927","2.97927","2.56414","17.96M","-13.47%"
"2020년 03월 07일","2.97934","3.16439","3.24222","2.96076","10.43M","-5.85%"
"2020년 03월 06일","3.16439","3.07928","3.21916","3.02973","10.01M","2.76%"
"2020년 03월 05일","3.07928","3.01068","3.26015","2.99784","20.51M","1.53%"
"2020년 03월 04일","3.03301","2.74223","3.03596","2.71619","3.96M","10.60%"
"2020년 03월 03일","2.74223","2.78579","2.79369","2.64970","2.23M","-1.56%"
"2020년 03월 02일","2.78577","2.60777","2.86634","2.56144","3.08M","6.83%"
"2020년 03월 01일","2.60777","2.69914","2.78457","2.57247","2.46M","-3.62%"
"2020년 02월 29일","2.70569","2.75315","2.94267","2.70263","2.98M","-1.72%"
"2020년 02월 28일","2.75315","2.79493","2.90601","2.62847","3.42M","-1.49%"
"2020년 02월 27일","2.79491","2.76270","2.97494","2.55983","4.22M","1.10%"
"2020년 02월 26일","2.76441","2.80541","2.96854","2.53468","6.77M","-1.46%"
"2020년 02월 25일","2.80541","3.16743","3.16743","2.72669","3.53M","-11.43%"
"2020년 02월 24일","3.16743","3.46500","3.46500","2.95081","2.77M","-8.59%"
"2020년 02월 23일","3.46500","3.27430","3.53057","3.26684","1.40M","5.83%"
