"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 03일","0.12092","0.12364","0.12632","0.12067","577.69K","-2.21%"
"2019년 12월 02일","0.12364","0.12256","0.12972","0.11690","541.54K","0.88%"
"2019년 12월 01일","0.12256","0.12184","0.12840","0.11841","726.72K","0.59%"
"2019년 11월 30일","0.12184","0.12809","0.13483","0.12039","1.12M","-4.88%"
"2019년 11월 29일","0.12809","0.12637","0.13256","0.12520","834.86K","1.36%"
"2019년 11월 28일","0.12637","0.12908","0.13175","0.12424","1.22M","-2.10%"
"2019년 11월 27일","0.12908","0.12902","0.14457","0.12524","2.16M","0.04%"
"2019년 11월 26일","0.12902","0.11770","0.15651","0.11469","1.80M","9.62%"
"2019년 11월 25일","0.11770","0.11835","0.12209","0.10488","620.52K","-0.54%"
"2019년 11월 24일","0.11835","0.12662","0.12711","0.11598","1.31M","-6.54%"
"2019년 11월 23일","0.12662","0.12310","0.12814","0.11813","548.87K","2.86%"
"2019년 11월 22일","0.12310","0.13139","0.13572","0.11073","1.51M","-6.30%"
"2019년 11월 21일","0.13139","0.14493","0.14559","0.13051","2.01M","-9.35%"
"2019년 11월 20일","0.14493","0.13957","0.15725","0.13778","4.60M","3.85%"
"2019년 11월 19일","0.13957","0.13742","0.14304","0.13074","1.57M","1.56%"
"2019년 11월 18일","0.13742","0.13751","0.14110","0.13286","1.09M","0.16%"
"2019년 11월 17일","0.13720","0.13352","0.14098","0.13266","511.18K","2.75%"
"2019년 11월 16일","0.13352","0.13367","0.13484","0.13210","405.63K","-0.11%"
"2019년 11월 15일","0.13367","0.13711","0.13743","0.13114","590.33K","-2.60%"
"2019년 11월 14일","0.13724","0.13575","0.14069","0.13223","497.90K","1.10%"
"2019년 11월 13일","0.13575","0.13643","0.13677","0.13481","325.40K","-0.50%"
"2019년 11월 12일","0.13643","0.13666","0.13787","0.13492","440.88K","-0.17%"
"2019년 11월 11일","0.13666","0.14122","0.14164","0.13488","290.67K","-3.23%"
"2019년 11월 10일","0.14122","0.13724","0.14162","0.13701","276.47K","2.90%"
"2019년 11월 09일","0.13724","0.13611","0.14098","0.13512","337.98K","0.83%"
"2019년 11월 08일","0.13611","0.13912","0.14382","0.13096","539.80K","-2.30%"
"2019년 11월 07일","0.13932","0.14225","0.14258","0.13603","309.34K","-2.06%"
"2019년 11월 06일","0.14225","0.14410","0.14777","0.13959","323.27K","-1.29%"
"2019년 11월 05일","0.14410","0.14303","0.14591","0.13843","369.65K","0.75%"
"2019년 11월 04일","0.14303","0.15028","0.15028","0.13932","875.29K","-4.83%"
"2019년 11월 03일","0.15028","0.13999","0.16242","0.13948","2.82M","7.35%"
"2019년 11월 02일","0.13999","0.13661","0.14397","0.13612","465.82K","2.47%"
"2019년 11월 01일","0.13661","0.13767","0.14707","0.13565","409.42K","-0.77%"
"2019년 10월 31일","0.13767","0.13773","0.14315","0.13428","457.45K","-0.04%"
"2019년 10월 30일","0.13773","0.14036","0.14439","0.13287","747.54K","-1.88%"
"2019년 10월 29일","0.14036","0.13858","0.15221","0.13557","719.59K","1.29%"
"2019년 10월 28일","0.13858","0.13992","0.14405","0.13520","641.00K","-0.96%"
"2019년 10월 27일","0.13992","0.13100","0.14326","0.12773","688.77K","6.81%"
"2019년 10월 26일","0.13100","0.12450","0.13752","0.12370","998.97K","5.17%"
"2019년 10월 25일","0.12456","0.11695","0.12947","0.11588","328.95K","6.51%"
"2019년 10월 24일","0.11695","0.11360","0.11729","0.11155","294.66K","2.95%"
"2019년 10월 23일","0.11360","0.12298","0.12384","0.11124","424.56K","-7.63%"
"2019년 10월 22일","0.12298","0.12361","0.12887","0.12262","170.38K","-0.51%"
"2019년 10월 21일","0.12361","0.12271","0.12534","0.12128","273.98K","0.81%"
"2019년 10월 20일","0.12262","0.12108","0.12388","0.12014","135.34K","1.27%"
"2019년 10월 19일","0.12108","0.12004","0.12510","0.11839","221.64K","0.87%"
"2019년 10월 18일","0.12004","0.12538","0.12551","0.11846","220.73K","-4.27%"
"2019년 10월 17일","0.12538","0.12246","0.12615","0.12048","244.39K","2.39%"
"2019년 10월 16일","0.12246","0.13113","0.13149","0.11805","556.13K","-6.61%"
"2019년 10월 15일","0.13113","0.13089","0.13392","0.12813","434.14K","0.19%"
"2019년 10월 14일","0.13089","0.13236","0.13291","0.12879","116.03K","-1.11%"
"2019년 10월 13일","0.13236","0.12914","0.13732","0.12904","163.16K","2.49%"
"2019년 10월 12일","0.12914","0.12961","0.13167","0.12737","143.85K","-0.36%"
"2019년 10월 11일","0.12961","0.13244","0.13687","0.12583","292.75K","-2.14%"
"2019년 10월 10일","0.13244","0.13690","0.13764","0.13162","228.38K","-3.26%"
"2019년 10월 09일","0.13690","0.14255","0.14575","0.13284","534.17K","-3.96%"
"2019년 10월 08일","0.14255","0.13319","0.14435","0.13188","461.31K","7.03%"
"2019년 10월 07일","0.13319","0.13181","0.13638","0.12987","302.76K","0.92%"
"2019년 10월 06일","0.13199","0.13208","0.13438","0.12549","188.14K","-0.07%"
"2019년 10월 05일","0.13208","0.13060","0.13486","0.12735","171.58K","1.13%"
"2019년 10월 04일","0.13060","0.12449","0.13684","0.12398","681.12K","4.91%"
"2019년 10월 03일","0.12449","0.12302","0.12550","0.11970","637.31K","1.19%"
"2019년 10월 02일","0.12302","0.12053","0.12586","0.12005","439.57K","2.19%"
"2019년 10월 01일","0.12038","0.12367","0.12542","0.12019","149.38K","-2.74%"
"2019년 09월 30일","0.12377","0.11973","0.12430","0.11624","303.45K","3.37%"
"2019년 09월 29일","0.11973","0.12367","0.12469","0.11496","301.70K","-3.19%"
"2019년 09월 28일","0.12367","0.12109","0.12525","0.12090","209.16K","2.12%"
"2019년 09월 27일","0.12109","0.12033","0.12180","0.11683","242.62K","0.63%"
"2019년 09월 26일","0.12033","0.12357","0.12845","0.11528","1.04M","-2.62%"
"2019년 09월 25일","0.12357","0.11966","0.12445","0.11725","457.44K","3.27%"
"2019년 09월 24일","0.11966","0.14274","0.14605","0.11281","892.28K","-16.17%"
"2019년 09월 23일","0.14274","0.15529","0.15698","0.14181","412.50K","-8.09%"
"2019년 09월 22일","0.15529","0.16221","0.16226","0.15381","303.65K","-4.26%"
"2019년 09월 21일","0.16221","0.16073","0.16518","0.15889","569.43K","0.92%"
"2019년 09월 20일","0.16073","0.15654","0.16643","0.15434","1.14M","2.81%"
"2019년 09월 19일","0.15634","0.16115","0.16373","0.14944","1.28M","-2.98%"
"2019년 09월 18일","0.16115","0.15678","0.16838","0.15578","1.02M","2.78%"
"2019년 09월 17일","0.15678","0.15262","0.15830","0.15089","1.12M","2.73%"
"2019년 09월 16일","0.15262","0.15177","0.15402","0.15015","451.81K","0.56%"
"2019년 09월 15일","0.15177","0.14817","0.15815","0.14630","707.89K","2.43%"
"2019년 09월 14일","0.14817","0.14986","0.15385","0.14601","371.76K","-1.13%"
"2019년 09월 13일","0.14986","0.14959","0.15088","0.14816","120.82K","0.18%"
"2019년 09월 12일","0.14959","0.14930","0.15173","0.14545","324.64K","0.20%"
"2019년 09월 11일","0.14930","0.15032","0.16203","0.14913","1.67M","-0.68%"
"2019년 09월 10일","0.15032","0.14868","0.15484","0.14681","825.97K","1.10%"
"2019년 09월 09일","0.14868","0.14765","0.15053","0.14209","540.57K","0.69%"
"2019년 09월 08일","0.14765","0.14437","0.15444","0.14374","1.05M","2.28%"
"2019년 09월 07일","0.14437","0.14215","0.14841","0.13861","1.20M","1.56%"
