"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 02월 25일","0.11590","0.12840","0.13470","0.11590","168.50M","-9.52%"
"2021년 02월 24일","0.12810","0.11880","0.13280","0.11880","186.04M","7.83%"
"2021년 02월 23일","0.11880","0.13600","0.13600","0.10630","199.38M","-12.58%"
"2021년 02월 22일","0.13590","0.14550","0.14550","0.13550","120.84M","-6.60%"
"2021년 02월 21일","0.14550","0.14340","0.14860","0.14250","85.60M","1.54%"
"2021년 02월 20일","0.14330","0.15240","0.15240","0.14330","120.95M","-5.41%"
"2021년 02월 19일","0.15150","0.14920","0.15150","0.14090","122.63M","1.47%"
"2021년 02월 18일","0.14930","0.13890","0.14930","0.13890","103.70M","7.49%"
"2021년 02월 17일","0.13890","0.13720","0.14080","0.12820","102.18M","1.17%"
"2021년 02월 16일","0.13730","0.14410","0.14690","0.13650","144.87M","-4.98%"
"2021년 02월 15일","0.14450","0.12730","0.15060","0.11280","206.80M","13.42%"
"2021년 02월 14일","0.12740","0.13900","0.13900","0.12600","98.44M","-8.35%"
"2021년 02월 13일","0.13900","0.13770","0.14320","0.13540","144.95M","0.80%"
"2021년 02월 12일","0.13790","0.13400","0.13890","0.12950","146.45M","2.22%"
"2021년 02월 11일","0.13490","0.10830","0.13650","0.10650","340.07M","24.56%"
"2021년 02월 10일","0.10830","0.10460","0.11650","0.10420","159.95M","3.64%"
"2021년 02월 09일","0.10450","0.10000","0.10970","0.09810","197.90M","4.19%"
"2021년 02월 08일","0.10030","0.09760","0.10080","0.09760","127.04M","2.77%"
"2021년 02월 07일","0.09760","0.10380","0.10380","0.09560","149.13M","-5.97%"
"2021년 02월 06일","0.10380","0.09970","0.10830","0.09970","184.13M","4.22%"
"2021년 02월 05일","0.09960","0.09500","0.09960","0.09260","140.18M","4.95%"
"2021년 02월 04일","0.09490","0.09580","0.09600","0.09220","122.05M","-0.94%"
"2021년 02월 03일","0.09580","0.09250","0.09620","0.09150","136.70M","3.46%"
"2021년 02월 02일","0.09260","0.08860","0.09750","0.08730","200.78M","4.40%"
"2021년 02월 01일","0.08870","0.08300","0.08870","0.08000","170.50M","7.38%"
"2021년 01월 31일","0.08260","0.08280","0.08280","0.07940","189.84M","-0.24%"
"2021년 01월 30일","0.08280","0.08820","0.08820","0.08210","128.10M","-6.33%"
"2021년 01월 29일","0.08840","0.09200","0.09200","0.08770","125.71M","-4.02%"
"2021년 01월 28일","0.09210","0.08060","0.09210","0.08060","165.57M","13.99%"
"2021년 01월 27일","0.08080","0.09200","0.09240","0.08080","124.16M","-12.46%"
"2021년 01월 26일","0.09230","0.09120","0.09260","0.09100","128.15M","0.65%"
"2021년 01월 25일","0.09170","0.09410","0.09510","0.09170","116.65M","-2.65%"
"2021년 01월 24일","0.09420","0.09590","0.09590","0.09320","118.24M","-1.77%"
"2021년 01월 23일","0.09590","0.09610","0.09840","0.09220","161.35M","-0.10%"
"2021년 01월 22일","0.09600","0.09890","0.09890","0.09090","282.80M","-2.93%"
"2021년 01월 21일","0.09890","0.10260","0.12620","0.09890","425.46M","-3.61%"
"2021년 01월 20일","0.10260","0.07100","0.10330","0.07010","710.89M","45.53%"
"2021년 01월 19일","0.07050","0.06470","0.07050","0.06230","162.71M","9.13%"
"2021년 01월 18일","0.06460","0.06150","0.06460","0.05870","106.32M","5.04%"
"2021년 01월 17일","0.06150","0.05990","0.06220","0.05480","152.69M","2.67%"
