날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 11월 13일,65.913,60.755,66.668,60.149,10.23M,8.51%
2020년 11월 12일,60.744,59.224,60.744,57.593,7.25M,2.40%
2020년 11월 11일,59.32,57.939,60.546,57.756,8.68M,2.55%
2020년 11월 10일,57.843,59.252,59.611,57.082,6.95M,-2.34%
2020년 11월 09일,59.232,61.005,61.869,57.424,7.51M,-2.94%
2020년 11월 08일,61.027,58.862,61.992,58.565,5.92M,3.69%
2020년 11월 07일,58.856,63.26,64.761,57.152,9.12M,-6.77%
2020년 11월 06일,63.13,58.892,63.659,58.611,7.77M,7.07%
2020년 11월 05일,58.961,54.632,59.669,54.581,8.33M,7.98%
2020년 11월 04일,54.603,53.892,55.223,51.585,9.08M,1.33%
2020년 11월 03일,53.888,53.769,54.393,51.502,9.66M,0.14%
2020년 11월 02일,53.815,55.572,56.815,53.086,13.82M,-3.27%
2020년 11월 01일,55.636,55.732,56.223,54.131,7.27M,-0.17%
2020년 10월 31일,55.73,54.037,56.449,53.594,7.31M,3.16%
2020년 10월 30일,54.023,54.969,55.781,52.281,8.10M,-1.66%
2020년 10월 29일,54.937,55.752,56.541,53.425,9.75M,-1.61%
2020년 10월 28일,55.838,57.894,60.568,54.715,9.67M,-3.50%
2020년 10월 27일,57.861,56.848,59.103,56.445,12.08M,1.82%
2020년 10월 26일,56.826,58.852,59.33,55.076,12.76M,-3.44%
2020년 10월 25일,58.852,59.266,60.025,56.56,14.02M,-0.69%
2020년 10월 24일,59.263,55.431,59.61,54.818,13.89M,6.91%
2020년 10월 23일,55.431,54.348,56.964,53.112,11.95M,2.00%
2020년 10월 22일,54.346,52.956,56.267,52.956,10.32M,2.52%
2020년 10월 21일,53.012,46.905,54.977,46.851,13.47M,13.02%
2020년 10월 20일,46.905,48.015,48.446,46.45,8.44M,-2.28%
2020년 10월 19일,47.997,47.549,48.453,46.791,6.96M,1.00%
2020년 10월 18일,47.52,46.948,47.869,46.791,30.58M,1.18%
2020년 10월 17일,46.968,47.586,47.644,46.331,20.21M,-1.29%
2020년 10월 16일,47.581,49.557,49.857,45.624,9.54M,-3.97%
