날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 04월 07일,0.004527,0.004716,0.004793,0.004484,672.47M,-4.00%
2020년 04월 06일,0.004716,0.004335,0.004929,0.004316,1.13B,8.78%
2020년 04월 05일,0.004335,0.00408,0.004355,0.00402,592.02M,6.24%
2020년 04월 04일,0.00408,0.003951,0.00408,0.00391,406.38M,3.26%
2020년 04월 03일,0.003951,0.003961,0.004061,0.003899,412.02M,-0.23%
2020년 04월 02일,0.00396,0.003869,0.004168,0.003869,400.67M,2.36%
2020년 04월 01일,0.003869,0.00382,0.003878,0.003663,324.91M,1.29%
2020년 03월 31일,0.00382,0.003793,0.003862,0.003699,361.18M,0.70%
2020년 03월 30일,0.003793,0.00353,0.003862,0.003509,318.42M,7.45%
2020년 03월 29일,0.00353,0.003778,0.003783,0.003493,288.87M,-6.57%
2020년 03월 28일,0.003779,0.003701,0.003837,0.003559,416.61M,2.12%
2020년 03월 27일,0.0037,0.003933,0.003965,0.003688,478.14M,-5.91%
2020년 03월 26일,0.003933,0.003897,0.003973,0.003658,489.44M,0.92%
2020년 03월 25일,0.003897,0.003928,0.003996,0.003746,393.59M,-0.80%
2020년 03월 24일,0.003928,0.003886,0.003994,0.003758,495.33M,1.09%
2020년 03월 23일,0.003886,0.003582,0.003913,0.003488,539.09M,8.47%
2020년 03월 22일,0.003582,0.003917,0.00416,0.003572,565.11M,-8.54%
2020년 03월 21일,0.003917,0.003914,0.004091,0.003668,519.79M,0.08%
2020년 03월 20일,0.003914,0.004043,0.004463,0.003527,689.65M,-3.21%
2020년 03월 19일,0.004043,0.003528,0.004191,0.003485,593.47M,14.82%
