날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 07월 25일,0.1278,0.1182,0.1288,0.118,2.43M,8.12%
2019년 07월 24일,0.1182,0.1194,0.1203,0.1135,2.33M,-0.59%
2019년 07월 23일,0.1189,0.1275,0.1314,0.1176,4.15M,-6.82%
2019년 07월 22일,0.1276,0.1212,0.129,0.1211,3.34M,5.28%
2019년 07월 21일,0.1212,0.1204,0.1243,0.1171,2.78M,0.66%
2019년 07월 20일,0.1204,0.1223,0.1234,0.1185,1.95M,-1.55%
2019년 07월 19일,0.1223,0.1193,0.1237,0.1162,2.78M,2.51%
2019년 07월 18일,0.1193,0.1117,0.1227,0.1054,6.78M,6.80%
2019년 07월 17일,0.1117,0.0917,0.1194,0.0907,13.46M,21.81%
2019년 07월 16일,0.0917,0.1025,0.105,0.0909,5.13M,-10.62%
2019년 07월 15일,0.1026,0.1024,0.1046,0.0968,3.02M,0.20%
2019년 07월 14일,0.1024,0.1151,0.1153,0.1022,3.81M,-11.27%
2019년 07월 13일,0.1154,0.113,0.12,0.1116,4.21M,2.12%
2019년 07월 12일,0.113,0.1102,0.1145,0.1049,2.74M,2.54%
2019년 07월 11일,0.1102,0.1209,0.1226,0.1084,8.07M,-8.85%
2019년 07월 10일,0.1209,0.1216,0.1259,0.1138,8.64M,0.08%
2019년 07월 09일,0.1208,0.1162,0.1213,0.1153,3.22M,3.96%
2019년 07월 08일,0.1162,0.1192,0.1196,0.1153,2.67M,-2.52%
2019년 07월 07일,0.1192,0.1188,0.1245,0.1183,3.94M,0.34%
2019년 07월 06일,0.1188,0.1137,0.1221,0.1137,4.17M,4.76%
2019년 07월 05일,0.1134,0.1162,0.1175,0.113,2.62M,-2.41%
2019년 07월 04일,0.1162,0.1202,0.1251,0.1156,7.18M,-3.25%
2019년 07월 03일,0.1201,0.1141,0.1217,0.1121,3.93M,5.26%
2019년 07월 02일,0.1141,0.1207,0.1222,0.1114,4.42M,-5.47%
2019년 07월 01일,0.1207,0.1153,0.1233,0.1122,6.04M,5.23%
2019년 06월 30일,0.1147,0.1203,0.1229,0.1129,5.25M,-4.50%
2019년 06월 29일,0.1201,0.1172,0.121,0.1134,5.02M,2.56%
2019년 06월 28일,0.1171,0.1178,0.1216,0.1137,5.99M,-0.59%
2019년 06월 27일,0.1178,0.1254,0.1263,0.1092,10.99M,-6.43%
2019년 06월 26일,0.1259,0.1372,0.1376,0.1215,16.75M,-8.24%
2019년 06월 25일,0.1372,0.133,0.143,0.1308,13.64M,3.31%
2019년 06월 24일,0.1328,0.1298,0.1347,0.1269,5.20M,2.31%
2019년 06월 23일,0.1298,0.1325,0.1338,0.128,4.26M,-1.96%
2019년 06월 22일,0.1324,0.1248,0.134,0.123,8.38M,6.09%
2019년 06월 21일,0.1248,0.1279,0.129,0.1232,3.88M,-2.50%
2019년 06월 20일,0.128,0.1278,0.1331,0.1252,3.83M,0.16%
2019년 06월 19일,0.1278,0.1278,0.1289,0.1254,1.59M,0.55%
2019년 06월 18일,0.1271,0.1288,0.1292,0.123,2.68M,-1.32%
2019년 06월 17일,0.1288,0.1274,0.1308,0.1267,2.70M,1.18%
2019년 06월 16일,0.1273,0.1307,0.1308,0.1254,3.02M,-2.68%
2019년 06월 15일,0.1308,0.1283,0.131,0.1244,5.90M,1.95%
2019년 06월 14일,0.1283,0.1327,0.1355,0.1215,7.67M,-3.24%
2019년 06월 13일,0.1326,0.1369,0.1381,0.1307,5.61M,-3.14%
2019년 06월 12일,0.1369,0.1414,0.1432,0.1362,5.70M,-3.32%
2019년 06월 11일,0.1416,0.1448,0.1466,0.1375,6.76M,-2.21%
2019년 06월 10일,0.1448,0.1291,0.1466,0.127,9.34M,12.16%
2019년 06월 09일,0.1291,0.1407,0.1449,0.1271,5.42M,-8.37%
2019년 06월 08일,0.1409,0.1339,0.145,0.1302,3.99M,5.23%
2019년 06월 07일,0.1339,0.1307,0.1352,0.1304,2.43M,2.61%
2019년 06월 06일,0.1305,0.1292,0.1387,0.1237,3.89M,0.93%
2019년 06월 05일,0.1293,0.1228,0.1333,0.1222,4.32M,5.29%
2019년 06월 04일,0.1228,0.1304,0.1315,0.1198,4.10M,-6.04%
2019년 06월 03일,0.1307,0.1414,0.1426,0.1292,8.07M,-7.50%
2019년 06월 02일,0.1413,0.1314,0.1474,0.1309,8.73M,7.53%
2019년 06월 01일,0.1314,0.137,0.1375,0.1278,6.86M,-3.95%
2019년 05월 31일,0.1368,0.1311,0.1383,0.1241,7.29M,4.35%
2019년 05월 30일,0.1311,0.1507,0.1649,0.1243,13.14M,-12.83%
2019년 05월 29일,0.1504,0.1326,0.1647,0.1238,23.51M,13.34%
2019년 05월 28일,0.1327,0.1259,0.1363,0.1237,7.54M,5.32%
2019년 05월 27일,0.126,0.1241,0.1304,0.1221,9.46M,1.53%
2019년 05월 26일,0.1241,0.1371,0.1383,0.1191,8.22M,-9.55%
2019년 05월 25일,0.1372,0.1183,0.1381,0.1182,12.27M,15.59%
2019년 05월 24일,0.1187,0.1088,0.1427,0.1088,27.17M,9.10%
2019년 05월 23일,0.1088,0.1054,0.1094,0.1008,4.13M,3.23%
2019년 05월 22일,0.1054,0.114,0.1178,0.105,4.93M,-7.54%
2019년 05월 21일,0.114,0.1127,0.1197,0.1104,5.62M,1.33%
2019년 05월 20일,0.1125,0.1168,0.1168,0.1088,4.37M,-3.76%
2019년 05월 19일,0.1169,0.1194,0.1239,0.1155,10.15M,-2.09%
2019년 05월 18일,0.1194,0.1141,0.1229,0.1103,10.36M,4.74%
2019년 05월 17일,0.114,0.1131,0.1141,0.0962,12.48M,0.80%
2019년 05월 16일,0.1131,0.1182,0.1253,0.1063,20.50M,-4.40%
2019년 05월 15일,0.1183,0.1021,0.12,0.1019,20.46M,15.98%
