날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 07월 20일,3.2852,3.163,3.3912,3.0713,22.84M,3.86%
2019년 07월 19일,3.1631,3.0877,3.1908,2.9356,23.37M,2.44%
2019년 07월 18일,3.0877,2.7856,3.1337,2.7231,28.09M,10.90%
2019년 07월 17일,2.7841,2.6798,2.9161,2.5481,29.42M,3.89%
2019년 07월 16일,2.6798,3.1774,3.2176,2.6629,27.33M,-15.68%
2019년 07월 15일,3.1781,3.0683,3.3306,2.8009,30.51M,3.55%
2019년 07월 14일,3.069,3.5791,3.6262,3.0347,25.36M,-14.25%
2019년 07월 13일,3.5792,3.8293,3.8415,3.4186,24.54M,-6.51%
2019년 07월 12일,3.8283,3.571,3.8661,3.4788,26.94M,7.21%
2019년 07월 11일,3.571,4.2315,4.2333,3.3294,34.91M,-15.61%
2019년 07월 10일,4.2315,4.7882,4.8382,4.0408,25.49M,-11.63%
2019년 07월 09일,4.7883,4.995,4.9952,4.7246,19.79M,-4.14%
