"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 08월 17일","1.10208","1.06146","1.19704","1.05725","-","3.83%"
"2020년 08월 16일","1.06146","1.05725","1.06146","1.03198","-","0.40%"
"2020년 08월 15일","1.05725","1.06146","1.06989","1.04462","-","-0.40%"
"2020년 08월 14일","1.06146","1.05054","1.06620","1.03762","-","1.04%"
"2020년 08월 13일","1.05053","1.05185","1.07244","1.03371","-","-0.13%"
"2020년 08월 12일","1.05185","1.04557","1.06450","1.02042","-","0.60%"
"2020년 08월 11일","1.04557","1.06644","1.08672","1.03430","-","-2.34%"
"2020년 08월 10일","1.07063","1.04276","1.07067","1.03558","-","2.67%"
"2020년 08월 09일","1.04276","1.04274","1.05955","1.02592","-","0.00%"
"2020년 08월 08일","1.04274","1.04694","1.05114","1.03012","-","-0.40%"
"2020년 08월 07일","1.04694","1.03869","1.05076","1.02741","-","0.79%"
"2020년 08월 06일","1.03869","1.03274","1.04716","1.02439","-","0.58%"
"2020년 08월 05일","1.03274","1.03499","1.04135","1.01058","-","-0.22%"
"2020년 08월 04일","1.03499","1.03122","1.03973","1.01113","-","0.37%"
"2020년 08월 03일","1.03122","1.00051","1.04385","0.99957","-","3.07%"
"2020년 08월 02일","1.00051","1.07195","1.08032","0.98820","-","-6.66%"
"2020년 08월 01일","1.07195","1.07613","1.08451","1.03845","-","-0.39%"
"2020년 07월 31일","1.07613","1.04232","1.08451","1.02499","-","3.24%"
"2020년 07월 30일","1.04233","1.05038","1.08162","1.02980","-","-0.77%"
"2020년 07월 29일","1.05038","1.01296","1.06847","1.00360","-","3.70%"
"2020년 07월 28일","1.01296","1.02008","1.03388","0.99538","-","-0.70%"
"2020년 07월 27일","1.02008","1.01957","1.05257","0.98199","-","0.05%"
"2020년 07월 26일","1.01957","1.03197","1.04029","0.98203","-","-1.20%"
"2020년 07월 25일","1.03197","1.02364","1.05277","1.01532","-","0.81%"
"2020년 07월 24일","1.02364","1.02752","1.05849","1.00509","-","-0.38%"
"2020년 07월 23일","1.02752","1.06071","1.06071","1.01920","-","-3.13%"
"2020년 07월 22일","1.06071","1.03874","1.06383","1.01750","-","2.11%"
"2020년 07월 21일","1.03874","1.01579","1.07223","1.01385","-","2.26%"
"2020년 07월 20일","1.01579","1.00953","1.02255","0.99128","-","0.62%"
"2020년 07월 19일","1.00953","1.00503","1.00953","0.98842","-","0.45%"
"2020년 07월 18일","1.00503","0.98427","1.02995","0.98012","-","2.11%"
"2020년 07월 17일","0.98427","0.99152","0.99301","0.97779","-","-0.73%"
"2020년 07월 16일","0.99152","1.01544","1.01967","0.95886","-","-2.36%"
"2020년 07월 15일","1.01544","1.01661","1.06254","0.99847","-","-0.12%"
"2020년 07월 14일","1.01661","1.03418","1.07325","0.98970","-","-1.70%"
"2020년 07월 13일","1.03418","1.00781","1.12025","1.00781","-","2.62%"
"2020년 07월 12일","1.00781","1.01198","1.02031","0.99948","-","-0.41%"
"2020년 07월 11일","1.01198","1.01614","1.02447","1.01198","-","-0.41%"
"2020년 07월 10일","1.01614","1.04030","1.05907","1.00111","-","-2.32%"
"2020년 07월 09일","1.04030","1.03982","1.10409","1.00686","-","0.05%"
"2020년 07월 08일","1.03982","1.00694","1.03994","1.00237","-","3.27%"
"2020년 07월 07일","1.00694","1.00258","1.02934","0.99619","-","0.43%"
"2020년 07월 06일","1.00258","0.98791","1.00701","0.97730","-","1.48%"
"2020년 07월 05일","0.98791","1.00464","1.03799","0.97111","-","-1.67%"
"2020년 07월 04일","1.00464","0.97963","1.02132","0.97546","-","2.55%"
"2020년 07월 03일","0.97963","0.97984","1.02105","0.96152","-","-0.02%"
"2020년 07월 02일","0.97984","0.98610","1.01612","0.97861","-","-0.64%"
"2020년 07월 01일","0.98610","0.97135","1.01104","0.95056","-","1.52%"
"2020년 06월 30일","0.97135","0.98792","1.00710","0.94721","-","-1.68%"
"2020년 06월 29일","0.98792","0.98452","0.99144","0.94957","-","0.35%"
"2020년 06월 28일","0.98452","0.98846","1.00923","0.94693","-","-0.40%"
"2020년 06월 27일","0.98846","0.98846","1.00923","0.97600","-","0.00%"
"2020년 06월 26일","0.98846","0.99790","1.01803","0.98353","-","-0.95%"
"2020년 06월 25일","0.99790","1.00311","1.01194","0.98177","-","-0.52%"
"2020년 06월 24일","1.00311","1.04680","1.06315","0.99469","-","-4.17%"
"2020년 06월 23일","1.04680","1.05013","1.07271","1.03019","-","-0.32%"
"2020년 06월 22일","1.05013","1.03557","1.06797","1.03344","-","1.41%"
"2020년 06월 21일","1.03557","1.04787","1.06024","1.03549","-","-1.17%"
"2020년 06월 20일","1.04787","1.05612","1.07262","1.03137","-","-0.78%"
"2020년 06월 19일","1.05612","1.04754","1.07358","1.00680","-","0.82%"
"2020년 06월 18일","1.04754","1.03674","1.07952","1.03549","-","1.04%"
"2020년 06월 17일","1.03674","1.01490","1.06565","0.99881","-","2.15%"
"2020년 06월 16일","1.01490","1.02193","1.03631","0.99837","-","-0.69%"
"2020년 06월 15일","1.02193","1.05931","1.09175","0.94965","-","-3.53%"
"2020년 06월 14일","1.05931","1.07580","1.12980","1.03427","-","-1.53%"
"2020년 06월 13일","1.07580","1.05504","1.10903","1.03842","-","1.97%"
"2020년 06월 12일","1.05504","1.01596","1.11672","1.01596","-","3.85%"
"2020년 06월 11일","1.01596","1.16736","1.16736","0.99525","-","-12.97%"
"2020년 06월 10일","1.16736","1.16415","1.16924","1.13278","-","0.28%"
"2020년 06월 09일","1.16415","1.11218","1.28932","1.11208","-","4.67%"
"2020년 06월 08일","1.11218","1.15629","1.16548","1.10408","-","-3.81%"
"2020년 06월 07일","1.15629","1.07726","1.21036","1.06479","-","7.34%"
"2020년 06월 06일","1.07726","1.06894","1.09390","1.06479","-","0.78%"
"2020년 06월 05일","1.06894","1.08930","1.12427","1.05742","-","-1.87%"
"2020년 06월 04일","1.08930","1.05271","1.09341","1.03719","-","3.48%"
"2020년 06월 03일","1.05271","1.06135","1.09191","1.02250","-","-0.81%"
"2020년 06월 02일","1.06135","1.02611","1.09155","0.99846","-","3.43%"
"2020년 06월 01일","1.02611","1.01099","1.04656","1.00035","-","1.50%"
"2020년 05월 31일","1.01099","1.01089","1.02307","0.99059","-","0.01%"
"2020년 05월 30일","1.01089","1.00277","1.02307","0.98653","-","0.81%"
"2020년 05월 29일","1.00277","0.98544","1.00277","0.97586","-","1.76%"
"2020년 05월 28일","0.98544","0.99320","1.01127","0.96348","-","-0.78%"
"2020년 05월 27일","0.99320","1.00328","1.04803","0.95369","-","-1.00%"
"2020년 05월 26일","1.00328","0.98709","1.03218","0.98646","-","1.64%"
"2020년 05월 25일","0.98709","0.95925","0.98713","0.92981","-","2.90%"
"2020년 05월 24일","0.95925","0.99141","1.04380","0.94708","-","-3.24%"
"2020년 05월 23일","0.99141","0.96320","1.08410","0.94708","-","2.93%"
"2020년 05월 22일","0.96320","0.96476","0.98400","0.92859","-","-0.16%"
"2020년 05월 21일","0.96476","1.09161","1.09187","0.90420","-","-11.62%"
"2020년 05월 20일","1.09161","1.06910","1.50827","1.04788","-","2.11%"
"2020년 05월 19일","1.06910","0.99576","1.19937","0.98949","-","7.36%"
"2020년 05월 18일","0.99576","0.96506","1.00872","0.95015","-","3.18%"
"2020년 05월 17일","0.96506","0.94876","1.01769","0.94876","-","1.72%"
"2020년 05월 16일","0.94876","0.94876","0.97309","0.94065","-","0.00%"
"2020년 05월 15일","0.94876","0.97356","1.02371","0.93488","-","-2.55%"
"2020년 05월 14일","0.97356","0.96126","0.98613","0.94052","-","1.28%"
"2020년 05월 13일","0.96126","0.95789","0.98052","0.95505","-","0.35%"
"2020년 05월 12일","0.95789","0.94000","1.04457","0.92948","-","1.90%"
"2020년 05월 11일","0.94000","0.95105","1.05830","0.91472","-","-1.16%"
"2020년 05월 10일","0.95105","1.03296","1.03296","0.91818","-","-7.93%"
"2020년 05월 09일","1.03296","1.00016","1.06165","0.99197","-","3.28%"
"2020년 05월 08일","1.00016","0.99622","1.02886","0.95820","-","0.40%"
"2020년 05월 07일","0.99622","0.98005","0.99625","0.96367","-","1.65%"
"2020년 05월 06일","0.98005","0.99832","1.02325","0.98004","-","-1.83%"
"2020년 05월 05일","0.99832","1.00944","1.01804","0.97515","-","-1.10%"
"2020년 05월 04일","1.00944","1.04917","1.06257","0.98214","-","-3.79%"
"2020년 05월 03일","1.04917","1.05720","1.06945","1.01230","-","-0.76%"
